"name","birthDate","birthPlace","region","country"
"John McNally","1903-11-27","New Richmond","St. Croix County, Wisconsin","United States"
"John Barrow","1935-10-31","Delray Beach","Florida","United States"
"Roy Stuart","1920-07-25","Shawnee","Oklahoma","United States"
"Ryan Smith","1991-08-19","Wahpeton","Richland County, North Dakota","United States"
"Derek Watson","1981-05-01","Anderson","Anderson County, South Carolina","United States"
"John Williams","1945-10-27","Jackson","Rankin County, Mississippi","United States"
"Richard Blackmore","1956-08-14","Vicksburg","Warren County, Mississippi","United States"
"Jesse Campbell","1969-04-11","Washington","Beaufort County, North Carolina","United States"
"Bruce Smith","1949-03-28","Huntsville","Walker County, Texas","United States"
"Kenneth Hall","1935-12-13","Madisonville","Texas","United States"
"Michael Brooks","1991-08-28","Durham","North Carolina","United States"
"Bobby Watkins","1932-03-30","New Bedford","Bristol County, Massachusetts","United States"
"Michael Brooks","1991-08-28","Durham","Durham County, North Carolina","United States"
"Fred Hill","1943-08-13","Parma","Cuyahoga County, Ohio","United States"
"David Shaw","1953-11-04","Mountain Home","Idaho","United States"
"Jack Snow","1943-01-25","Rock Springs","Sweetwater County, Wyoming","United States"
"Glenn Johnson","1922-06-28","Mesa","Maricopa County, Arizona","United States"
"Glenn Johnson","1922-06-28","Mesa","Arizona","United States"
"Jerry Hill","1939-10-12","Torrington","Wyoming","United States"
"Ron Carpenter","1948-06-24","High Point","Davidson County, North Carolina","United States"
"Ron Carpenter","1948-06-24","High Point","Randolph County, North Carolina","United States"
"George Dixon","1933-10-19","New Haven","Connecticut","United States"
"Joe Johnson","1929-11-03","New Haven","Connecticut","United States"
"Larry Butler","1952-07-10","Johnson City","Tennessee","United States"
"Richard Cooper","1964-11-01","Memphis","Tennessee","United States"
"John Brennan","1913-09-28","Racine","Racine County, Wisconsin","United States"
"Jack Gregory","1944-10-03","Okolona","Mississippi","United States"
"Roy Bell","1949-07-29","Clinton","Oklahoma","United States"
"Roy Bell","1949-07-29","Clinton","Custer County, Oklahoma","United States"
"James Patrick","1982-06-04","Tuskegee","Alabama","United States"
"John Tavener","1921-01-10","Newark","Ohio","United States"
"Roger Nelson","1932-05-08","Wynnewood","Garvin County, Oklahoma","United States"
"Fred Cook","1952-04-15","Pascagoula","Jackson County, Mississippi","United States"
"Roy Stuart","1920-07-25","Shawnee","Pottawatomie County, Oklahoma","United States"
"Pete Shaw","1954-08-25","Newark","New Jersey","United States"
"Ted Richards","1901-11-07","Oshkosh","Wisconsin","United States"
"Michael Jackson","1957-07-15","Pasco","Franklin County, Washington","United States"
"Bert Pearson","1905-03-22","Manhattan","Pottawatomie County, Kansas","United States"
"Bert Pearson","1905-03-22","Manhattan","Riley County, Kansas","United States"
"Larry Hardy","1956-07-09","Mendenhall","Mississippi","United States"
"Eric Allen","1949-05-18","Georgetown","Georgetown County, South Carolina","United States"
"James Sykes","1954-11-07","New Waverly","Texas","United States"
"James Sykes","1954-11-07","New Waverly","Walker County, Texas","United States"
"Perry Smith","1951-03-29","Spartanburg","South Carolina","United States"
"George Morris","1931-03-19","Vicksburg","Mississippi","United States"
"Gene Cook","1932-01-11","Greenfield","Tennessee","United States"
"Ben Williams","1954-09-01","Yazoo City","Yazoo County, Mississippi","United States"
"Fred Hill","1943-08-13","Parma","Ohio","United States"
"Dave Scott","1953-12-26","Hackensack","Bergen County, New Jersey","United States"
"Tim Priest","1949-03-10","Humboldt","Gibson County, Tennessee","United States"
"Mike Barber","1953-06-04","Marshall","Harrison County, Texas","United States"
"Greg Collins","1952-12-08","Troy","Oakland County, Michigan","United States"
"Ben Hawkins","1944-03-22","Newark","Essex County, New Jersey","United States"
"Jeremy Williams","1991-08-09","Raymond","Hinds County, Mississippi","United States"
"Eric Lane","1959-01-06","Oakland","California","United States"
"Howard Johnson","1916-09-22","Murfreesboro","Tennessee","United States"
"Eric Floyd","1965-10-28","Rome","Georgia (U.S. state)","United States"
"James Hunter","1954-03-08","Silsbee","Hardin County, Texas","United States"
"Larry Butler","1952-07-10","Johnson City","Sullivan County, Tennessee","United States"
"James Hunter","1954-03-08","Silsbee","Texas","United States"
"John Brennan","1913-09-28","Racine","Wisconsin","United States"
"Harry Smith","1918-08-26","Russellville","Missouri","United States"
"Harry Smith","1918-08-26","Russellville","Cole County, Missouri","United States"
"Mark Bell","1957-08-30","Wichita","Kansas","United States"
"Jeff Smith","1962-03-22","Wichita","Kansas","United States"
"Mark Bell","1957-08-30","Wichita","Sedgwick County, Kansas","United States"
"Anthony Davis","1952-09-08","Huntsville","Texas","United States"
"Anthony Davis","1952-09-08","Huntsville","Walker County, Texas","United States"
"Jim Norton","1942-11-18","Wilmington","North Carolina","United States"
"Charles Baker","1957-09-26","Mount Pleasant","Titus County, Texas","United States"
"Kevin Johnson","1973-12-27","Winder","Georgia (U.S. state)","United States"
"Sid Smith","1948-07-06","Wichita","Kansas","United States"
"Sid Smith","1948-07-06","Wichita","Sedgwick County, Kansas","United States"
"Jack Gregory","1944-10-03","Okolona","Chickasaw County, Mississippi","United States"
"Bill Wallace","1912-07-21","El Campo","Texas","United States"
"Jackie Walker","1962-11-03","Monroe","Louisiana","United States"
"Roger LeClerc","1936-10-01","Springfield","Massachusetts","United States"
"John Lott","1964-05-09","Denton","Denton County, Texas","United States"
"John Thomas","1935-01-25","Tyler","Smith County, Texas","United States"
"Tom Brown","1890-07-02","Gallatin","Sumner County, Tennessee","United States"
"John Thomas","1935-01-25","Tyler","Texas","United States"
"Gary Kowalski","1960-07-02","New Haven","Connecticut","United States"
"Larry Hardy","1956-07-09","Mendenhall","Simpson County, Mississippi","United States"
"George Reed","1939-10-02","Vicksburg","Warren County, Mississippi","United States"
"Brad Crawford","1955-12-13","Logansport","Indiana","United States"
"Marvin Allen","1965-11-23","Wichita Falls","Wichita County, Texas","United States"
"Perry Smith","1951-03-29","Spartanburg","Spartanburg County, South Carolina","United States"
"Doug Sutherland","1948-04-01","Superior","Wisconsin","United States"
"Kenneth Hall","1935-12-13","Madisonville","Madison County, Texas","United States"
"George Morris","1931-03-19","Vicksburg","Warren County, Mississippi","United States"
"Ben Williams","1954-09-01","Yazoo City","Mississippi","United States"
"Leroy Harris","1954-07-03","Savannah","Georgia (U.S. state)","United States"
"Kevin Hardy","1945-07-28","Oakland","California","United States"
"Bob Reed","1943-02-23","Longview","Harrison County, Texas","United States"
"Michael Brooks","1991-08-28","Durham","Orange County, North Carolina","United States"
"Bob Reed","1943-02-23","Longview","Texas","United States"
"James Thornton","1965-02-08","Santa Rosa","California","United States"
"David Shaw","1953-11-04","Mountain Home","Elmore County, Idaho","United States"
"Bobby Thompson","1939-03-30","Minden","Louisiana","United States"
"Jack Snow","1943-01-25","Rock Springs","Wyoming","United States"
"Tony Stewart","1968-01-30","Chester","Chester County, South Carolina","United States"
"James Noble","1963-08-14","Jacksonville","Cherokee County, Texas","United States"
"Michael DeForest Wilson","1947-10-20","Wilmington","Ohio","United States"
"Howard Johnson","1916-09-22","Murfreesboro","Rutherford County, Tennessee","United States"
"Donald Brown","1985-07-08","Morganton","Burke County, North Carolina","United States"
"Don Rogers","1962-09-17","Texarkana","Miller County, Arkansas","United States"
"Charlie Bradshaw","1936-03-13","Center","Shelby County, Texas","United States"
"Tom Hutton","1972-07-08","Memphis","Tennessee","United States"
"John Terry","1968-08-30","Greenwood","Greenwood County, South Carolina","United States"
"James Williams","1967-03-30","Osceola","Mississippi County, Arkansas","United States"
"Paul White","1921-11-13","Wadley","Jefferson County, Georgia","United States"
"Robert James","1947-07-07","Murfreesboro","Rutherford County, Tennessee","United States"
"John Tavener","1921-01-10","Newark","Licking County, Ohio","United States"
"James Patrick","1982-06-04","Tuskegee","Macon County, Alabama","United States"
"Roger Nelson","1932-05-08","Wynnewood","Oklahoma","United States"
"Jackie Walker","1962-11-03","Monroe","Ouachita Parish, Louisiana","United States"
"Ted Richards","1901-11-07","Oshkosh","Winnebago County, Wisconsin","United States"
"Brad Crawford","1955-12-13","Logansport","Cass County, Indiana","United States"
"Curtis Adams","1962-04-30","Muskegon","Michigan","United States"
"Kurt Adams","1987-07-10","Searcy","Arkansas","United States"
"Eric Allen","1949-05-18","Georgetown","South Carolina","United States"
"Kurt Adams","1987-07-10","Searcy","White County, Arkansas","United States"
"Paul Young","1908-12-07","Melrose","Stearns County, Minnesota","United States"
"Will Johnson","1964-12-04","Monroe","Ouachita Parish, Louisiana","United States"
"Steve Moore","1960-10-01","Memphis","Shelby County, Tennessee","United States"
"Eddie Brown","1966-08-06","Sacramento","California","United States"
"Horace King","1953-03-05","Athens","Clarke County, Georgia","United States"
"Gene Cook","1932-01-11","Greenfield","Weakley County, Tennessee","United States"
"Dave Scott","1953-12-26","Hackensack","New Jersey","United States"
"Don Oakes","1938-07-22","Roanoke","Virginia","United States"
"Ronnie Bull","1940-02-02","Kingsville","Texas","United States"
"Jeremy Williams","1991-08-09","Raymond","Mississippi","United States"
"Don Rogers","1962-09-17","Texarkana","Arkansas","United States"
"John White","1991-04-07","Torrance","California","United States"
"Ron Carpenter","1948-06-24","High Point","Guilford County, North Carolina","United States"
"Ray Butler","1956-06-28","Victoria","Texas","United States"
"Willie Young","1943-06-27","Ruston","Louisiana","United States"
"John Walton","1947-10-04","Elizabeth City","Camden County, North Carolina","United States"
"John Walton","1947-10-04","Elizabeth City","Pasquotank County, North Carolina","United States"
"Larry Butler","1952-07-10","Johnson City","Washington County, Tennessee","United States"
"Jim Norton","1942-11-18","Wilmington","New Hanover County, North Carolina","United States"
"Anthony Allen","1959-06-29","McComb","Pike County, Mississippi","United States"
"Jerry Anderson","1953-10-27","Murfreesboro","Rutherford County, Tennessee","United States"
"Charles Baker","1957-09-26","Mount Pleasant","Texas","United States"
"Tom Brown","1890-07-02","Gallatin","Tennessee","United States"
"Don Coleman","1928-05-04","Ponca City","Oklahoma","United States"
"Don Coleman","1928-05-04","Ponca City","Osage County, Oklahoma","United States"
"Jesse Campbell","1969-04-11","Washington","North Carolina","United States"
"Derek Watson","1981-05-01","Anderson","South Carolina","United States"
"Richard Blackmore","1956-08-14","Vicksburg","Mississippi","United States"
"Will Johnson","1964-12-04","Monroe","Louisiana","United States"
"Bobby Watkins","1932-03-30","New Bedford","Massachusetts","United States"
"Michael Rodrigues","1982-08-31","Livermore","California","United States"
"Cecil Smith","1904-02-14","Llano","Llano County, Texas","United States"
"Cecil Smith","1904-02-14","Llano","Texas","United States"
"Melanie Smith","1949-09-23","Memphis","Tennessee","United States"
"Melanie Smith","1949-09-23","Memphis","Shelby County, Tennessee","United States"
"Henry Forrest","1907-07-07","Covington","Kenton County, Kentucky","United States"
"Jeff Mullins","1963-03-27","Murray","Utah","United States"
"Jeff Mullins","1963-03-27","Murray","Salt Lake County, Utah","United States"
"Jim Walsh","1956-10-26","Norfolk","Virginia","United States"
"Jim O'Brien","1989-01-29","Maplewood","Minnesota","United States"
"Michael Davies","1986-12-10","Chesterfield","St. Louis County, Missouri","United States"
"Kevin Dean","1969-04-01","Madison","Wisconsin","United States"
"Alex Kim","1979-05-10","Fullerton","California","United States"
"Daniel Welch","1981-02-23","Hastings","Minnesota","United States"
"Scott Gordon","1963-02-06","Brockton","Plymouth County, Massachusetts","United States"
"Peter Brown","1954-05-21","Dearborn","Michigan","United States"
"James Logue","1939-03-25","Melrose","Middlesex County, Massachusetts","United States"
"Jason Blake","1973-09-02","Moorhead","Minnesota","United States"
"Tim Burke","1955-05-29","Melrose","Middlesex County, Massachusetts","United States"
"Colin Stuart","1982-07-08","Rochester","Olmsted County, Minnesota","United States"
"Jay Leach","1979-09-02","Syracuse","Onondaga County, New York","United States"
"Mike Morris","1983-07-14","Braintree","Norfolk County, Massachusetts","United States"
"Ben Ryan","1988-10-16","Brighton","Michigan","United States"
"John Kiely","1952-08-03","Ithaca","Tompkins County, New York","United States"
