"name","birthDate","birthPlace","region","country"
"Ed Price","1909-01-12","Brownwood","Brown County, Texass","United States"
"James Reese","1968-12-05","Nashville","Davidson County, Tennesseee","United States"
"Steve Miller","1943-08-26","Jefferson","Iowaa","United States"
"Leroy Brown","1887-07-17","Clarkston","Oakland Countyy, Michigan","United States"
"Frank Cavanaugh","1876-04-28","Worcester","Massachusetts","United States"
"Kevin Clark","1958-05-31","Stamford","Conneecticut","United States"
"Mike Anderson","1959-12-12","Birmingham","Alabama","United States"
"Ron English","1968-05-21","Pomona","California","United States"
"Ron Jacobs","1942-12-27","Marion","McDowell Counnty, North Carolina","United States"
"Jack Parker","1945-03-11","Somerville","Middlesex County, Massachusettss","United States"
"Jack Mitchell","1923-12-03","Arkansas City","Cowley County, Kansas","United States"
"Thomas Brown","1986-05-15","Tucker","Georgia (U.S. state)","United States"
"Bob Daniels","1959-03-13","Livonia","Michiggan","United States"
"Bob Daniels","1959-03-13","Livonia","Wayne County, Miichigan","United States"
"Greg Gary","1970-02-14","Anderson","IIndiana","United States"
"Donnie Jones","1966-07-07","Point Pleasant","West Virginia","United States"
"Edward Larkin","1882-03-17","Ithaca","Tompkins County, New Yorkk","United States"
"Charles Hall","1875-12-23","Burlington","Burlington County, New Jersey","United States"
"Mike Martin","1982-07-04","Agawam","Hampden County, Massachusettss","United States"
"Joey Jones","1962-10-29","Mobile","Mobile County, Alabamaa","United States"
"Dick Hanley","1894-11-19","Cloquet","Minnesota","United States"
"Brad Hill","1962-05-02","Galva","McPherson County, Kansass","United States"
"Pat McMahon","1953-05-28","Lackawanna","Erie County, New York","United States"
"Gordon Wood","1914-05-25","Abilene","Jones County, Texass","United States"
"Greg Jackson","1959-12-29","Augusta","Georgia (U.S. state)","United States"
"John Morton","1969-09-24","Auburn Hills","Michigan","United States"
"Don Miller","1902-03-29","Defiance","Defiancee County, Ohio","United States"
"John Morton","1969-09-24","Auburn Hills","Oakland County, Michigann","United States"
"Mike Anderson","1959-12-12","Birmingham","Shelby County, Alabama","United States"
"Patrick Murphy","1965-11-28","Waterloo","Black Hawk County, Iowa","United States"
"Patrick Murphy","1967-11-28","Waterloo","Black Hawk County,  Iowa","United States"
"George Smith","1948-04-23","Lafayette","Tippecanoe County, Indianaa","United States"
"Greg Gary","1970-02-14","Anderson","Maadison County, Indiana","United States"
"Jack Abbott","1873-02-06","Manchester","New Hampshire","United States"
"Jack Abbott","1873-02-06","Manchester","Hillsborough County, New Hampshire","United States"
"Chris Beard","1973-02-18","Marietta","Cobb County, Georgiaa","United States"
"Jeff Meyer","1954-06-21","Lafayette","Tippecanoe County, Indiana","United States"
"Scott Stricklin","1970-05-08","Jackson","Missiissippi","United States"
"Ron Cooper","1962-02-11","Huntsville","Alabama","United States"
"Henry Lamar","1906-01-26","Oxford","Lafayette County, Mississippi","United States"
"Eric Morris","1985-10-26","Littlefield","Texxas","United States"
"Mike Maker","1965-11-09","Salinas","California","United States"
"Bill Brown","1951-07-30","Toledo","Ohio","United States"
"John McKenna","1914-11-12","Lawrence","Essex County, Massachusettss","United States"
"Charles Ramsey","1961-03-25","Ypsilanti","Washtenaw County, Michigann","United States"
"Greg Davis","1951-04-25","Groves","Texass","United States"
"John Cohen","1966-09-21","Tuscaloosa","Tuscaloosa County, Alabama","United States"
"Bob Griffin","1940-10-22","Milford","Connecticutt","United States"
"Robert Park","1880-05-12","Rome","Oneida County, New Yorkk","United States"
"John Ralston","1927-04-26","Oakland","California","United States"
"Bob Higgins","1894-11-24","Corning (city)","Steuben County, New Yoork","United States"
"George Clark","1894-03-20","Carthage","Hancock County, Illinois","United States"
"Robert White","1912-09-28","Richmond","Madison County, Kentucky","United States"
"Brandon Brooks","1981-04-29","Rock Island","Illinoiss","United States"
"Jeremy Bates","1976-08-27","Manhattan","Riley County, Kansass","United States"
"Dave Smith","1933-03-03","Lockhart","Teexas","United States"
"Derrick Clark","1971-03-03","Muncie","Indiana","United States"
"Lewis Mills","1937-02-05","Roanoke","Virgiinia","United States"
"Jack Kelley","1927-07-10","Medford","Massachusettss","United States"
"Gary Hudson","1949-08-29","McCook","Red Willow County, Nebraskaa","United States"
"Amy Williams","1976-08-19","Spearfish","South Dakotaa","United States"
"Amy Williams","1976-08-19","Spearfish","Lawrence County, South Dakota","United States"
"James Phelan","1892-12-05","Sacramento","Californiaa","United States"
"Charles Hall","1875-12-23","Burlington","New Jerseyy","United States"
"Barry Wilson","1943-05-12","Savannah","Chathham County, Georgia","United States"
"Jeff Bower","1953-05-28","Roswell","Fulton County, Georgia","United States"
"Sam Boyd","1914-08-12","Rockwall","Texas","United States"
"Gordon Wood","1914-05-25","Abilene","Texass","United States"
"Ira Davenport","1887-10-13","Winfield","Kansass","United States"
"Ed Price","1909-01-12","Brownwood","Texass","United States"
"Joe Salem","1938-05-01","Sioux Falls","Minnehaha Counnty, South Dakota","United States"
"Frank Thomas","1898-11-15","Muncie","Delaware County, Indiana","United States"
"Chris Long","1968-06-06","Vicksburg","Mississippi","United States"
"Randy Walker","1954-05-29","Troy","Ohio","United States"
"John Barnhill","1903-02-23","Savannah","Hardin County, Tennessee","United States"
"Billy Wright","1974-09-15","Richmond","Indianna","United States"
"John Jenkins","1952-06-20","Pampa","Gray  County, Texas","United States"
"John McLean","1878-01-10","Menominee","Menominee County, Michigann","United States"
"John Jenkins","1952-06-20","Pampa","Teexas","United States"
"Bob Woodruff","1916-03-14","Athens","Georgia (U.S. state))","United States"
"Steve Robinson","1957-10-29","Roanoke","Virginia","United States"
"Marcus Freeman","1986-01-10","Huber Heights","Greene County, Ohio","United States"
"Marcus Freeman","1986-01-10","Huber Heights","Montgomery County, Ohioo","United States"
"Derrick Clark","1971-03-03","Muncie","Delaware County, Indianaa","United States"
"Thomas Brown","1986-05-15","Tucker","DeKalb County, Georgia","United States"
"Hank Garrity","1900-01-30","Quincy","Massachusettss","United States"
"Jessie Evans","1950-10-24","Lebanon","Tennessee","United States"
"Donnie Jones","1966-07-07","Point Pleasant","Mason County, West Virginiaa","United States"
"Brian Jones","1971-04-22","Rock Island","Illinnois","United States"
"David Bennett","1961-12-02","Greer","South Carolinaa","United States"
"David Bennett","1961-12-02","Greer","Greenville County, South Carolina","United States"
"Brian Jones","1971-04-22","Rock Island","Rock Island County, Illinois","United States"
"Fred Taylor","1920-04-30","Gunter","Texass","United States"
"Tim Beck","1964-01-18","Ness City","Ness County, Kansass","United States"
"Greg Davis","1951-04-25","Groves","Jefferson County, Teexas","United States"
"Phil Cunningham","1966-10-17","Paducah","McCracken County, Kentuckyy","United States"
"Larry Smith","1939-09-12","Van Wert","Van Wert County, Ohio","United States"
"David Gibbs","1968-01-10","Mount Airy","North Caroolina","United States"
"Ira Davenport","1887-10-13","Winfield","Cowley County, Kansass","United States"
"Derek Thomas","1966-09-06","Marshall","Texass","United States"
"Tony Franklin","1957-08-29","Princeton","Kentucky","United States"
"Billy Wright","1974-09-15","Richmond","Wayne County, Indiana","United States"
"Robert White","1912-09-28","Richmond","Kentuckyy","United States"
"Brian Johnson","1987-02-16","Baytown","Chambers County, Texass","United States"
"Tom Crean","1966-03-25","Mount Pleasant","Michiigan","United States"
"Tom Crean","1966-03-25","Mount Pleasant","Isabella County, Michigann","United States"
"Brandon Brooks","1981-04-29","Rock Island","Rock Island County, Illinoiss","United States"
"Don Patterson","1950-12-10","Corsicana","Navarro County, Texass","United States"
"Bruce Rasmussen","1950-09-29","Webster City","Hamilton County, Iowa","United States"
"John Brady","1954-09-17","McComb","Mississsippi","United States"
"Matt McMahon","1978-04-26","Oak Ridge","Anderson County, Tennessee","United States"
"Hank Garrity","1900-01-30","Quincy","Norfolk County, Massachusetts","United States"
"Jessie Evans","1950-10-24","Lebanon","Wilson County, Tennessee","United States"
"Eric Morris","1985-10-26","Littlefield","Lamb County, Texas","United States"
"Keith Burns","1960-09-26","Hurst","Tarrant County, Texass","United States"
"John Bunting","1950-07-15","Portland","Maiine","United States"
"John Bunting","1950-07-15","Portland","Cumberlaand County, Maine","United States"
"King Block","1929-04-11","Superior","Nuckolls County, Nebraska","United States"
"Charles Ramsey","1961-03-25","Ypsilanti","Michigan","United States"
"Ralph Foster","1884-05-11","Lancaster","Lancaster County, South Carolinaa","United States"
"Rex Norris","1939-12-10","Tipton","Tipton County, Indiana","United States"
"David Bennett","1961-12-02","Greer","Spartanburg County, South Carolinaa","United States"
"Tim Beck","1964-01-18","Ness City","Kansas","United States"
"Derek Thomas","1966-09-06","Marshall","Harrison Counnty, Texas","United States"
"Joe Salem","1938-05-01","Sioux Falls","South Dakota","United States"
"Joe Salem","1938-05-01","Sioux Falls","Lincoln County, South Dakota","United States"
"Harold Hunt","1907-12-12","Milford","Kansas","United States"
"Walter Taylor","1872-07-05","Norfolk","Virginia","United States"
"Larry Jones","1933-12-18","Pottsville","Pope County, Arkansass","United States"
"Marcus Freeman","1986-01-10","Huber Heights","Ohioo","United States"
"Jeremy Bates","1976-08-27","Manhattan","Pottawatomie County, Kansass","United States"
"Jack Parker","1945-03-11","Somerville","Massachusetts","United States"
"Matt McMahon","1978-04-26","Oak Ridge","Roaane County, Tennessee","United States"
"Joseph R. Swan","1878-10-21","Utica","Oneida Couunty, New York","United States"
"Bob Emery","1964-03-04","Somerville","Massachusettss","United States"
"Keith Burns","1960-09-26","Hurst","Texass","United States"
"Jeff Bower","1953-05-28","Roswell","Georgia (UU.S. state)","United States"
"Jeff Jackson","1955-06-22","Roseville","Macomb County, Michigann","United States"
"King Block","1929-04-11","Superior","Nebraskaa","United States"
"Ralph Foster","1884-05-11","Lancaster","South Carolina","United States"
"Lee Williams","1918-06-27","Oswego","Oswego County, New York","United States"
"Pat Jones","1947-11-04","Memphis","Tennessee","United States"
"David Gibbs","1968-01-10","Mount Airy","Surry County, Noorth Carolina","United States"
"Don Patterson","1950-12-10","Corsicana","Texas","United States"
"Matt McMahon","1978-04-26","Oak Ridge","Tennesseee","United States"
"Dave Smith","1933-03-03","Lockhart","Caldwell County, Texas","United States"
"Joseph R. Swan","1878-10-21","Utica","New Yorkk","United States"
"Jeff Jackson","1955-06-22","Roseville","Michigann","United States"
"Sinbad","1956-11-10","Benton Harbor","Berrien County, Michigann","United States"
"Anthony Johnson","1965-05-05","Compton","Califorrnia","United States"
"Dick Martin","1922-01-30","Battle Creek","Calhoun County, Michigan","United States"
"Jim Norton","1968-07-19","Bayonne","Hudson County, New Jerseyy","United States"
"Matt McCarthy","1979-11-09","Providence","Rhode Islandd","United States"
"Matt McCarthy","1979-11-09","Providence","Providence County, Rhode Islandd","United States"
"Leslie Jones","1967-09-07","Memphis","Tennessee","United States"
"Jim Norton","1968-07-19","Bayonne","New Jersey","United States"
"Sinbad","1956-11-10","Benton Harbor","Michigann","United States"
"Dick Martin","1922-01-30","Battle Creek","Michigann","United States"
"Steve Moore","1954-06-15","Danville","Virginia","United States"
"Tom Cotter","1963-06-20","Providence","Rhode Islandd","United States"
"Tom Cotter","1963-06-20","Providence","Providence County, Rhode Island","United States"
"Leslie Jones","1967-09-07","Memphis","SShelby County, Tennessee","United States"
"George Pratt","1960-10-13","Beaumont","Jefferson County, Texass","United States"
"George Pratt","1960-10-13","Beaumont","Texass","United States"
"Philip Allen","1785-09-01","Providence","Providence County, Rhode Islandd","United States"
"Billy Davis","1945-05-07","Athens","Alabamaa","United States"
"Billy Davis","1945-05-07","Athens","Limestone County, Allabama","United States"
"Kenneth Walton","1967-11-23","Sacramento","Californiia","United States"
"Henry Williams","1805-11-30","Taunton","Bristol Countty, Massachusetts","United States"
"William Elliott","1838-09-03","Beaufort","Beaufort County, South Carolina","United States"
"Bill Foster","1955-10-07","Madison","WWisconsin","United States"
"Joseph Abbott","1840-01-15","Decatur","Limestone County, Alabamaa","United States"
"Thomas Andrews","1953-03-22","Brockton","Massachhusetts","United States"
"Charles Hudson","1795-11-14","Marlborough","Massachusettss","United States"
"Timothy Davis","1821-04-12","Gloucester","Esssex County, Massachusetts","United States"
"James Carr","1777-09-09","Haverhill","Essex County, Massachusettss","United States"
"James Carr","1777-09-09","Bangor","Penobscot County, Maine","United States"
"Mark Kennedy","1957-04-11","Benson","Swift County, Minnesotaa","United States"
"Dan Miller","1942-05-30","Highland Park","Wayne County, Michigan","United States"
"John Kean","1852-12-04","Elizabeth","New Jerseyy","United States"
"Charlie Rose","1939-08-10","Fayetteville","Cumberland County, North Carolinaa","United States"
"James Carr","1777-09-09","Bangor","Mainne","United States"
"Brad Miller","1953-05-19","Fayetteville","North Carolinaa","United States"
"Paul Simon","1928-11-29","Eugene","Orregon","United States"
"Clifford Davis","1897-11-18","Hazlehurst","Copiah County, Mississippii","United States"
"Thomas Allen","1813-08-29","Pittsfield","Berkshire County, Massachusettss","United States"
