"name","birthDate","birthPlace","region","country"
"Jimmy Jones","1937-06-02","Birmingham","Alabamaa","United States"
"Dave Stapleton","1954-01-16","Fairhope","Alabama","United States"
"Eric Moore","1965-01-28","Berkeley","Californiaa","United States"
"Kevin King","1969-02-11","Atwater","Californiaa","United Statess"
"Marcus Jones","1975-03-29","Bellflower","Californnia","United Statees"
"Missy","1967-09-24","Burbank","Californiaa","Uniited States"
"Justin Miller","1888-11-17","Crescent City","California","United Statess"
"Doug Baker","1961-04-03","Fullerton","Californiaa","United States"
"Ralph Winter","1952-04-24","Glendale","Callifornia","United States"
"Adam Wright","1977-05-04","Huntington Beach","California","United States"
"Bill Mitchell","1960-03-29","Decatur","Illinoiss","United States"
"Lee Scott","1949-03-14","Baxter Springs","Kansas","United Statess"
"Jim George","1943-05-14","Columbus","Kansass","United States"
"Walter Smith","1875-11-16","Cumberland","Maryland","United Statess"
"Neil Johnson","1943-04-17","Jackson","Michigann","United States"
"Jack Wheeler","1908-10-31","Bay City","Michiigan","United States"
"Keith Williams","1988-04-08","Florissant","Missouri","United Statess"
"Rich King","1969-04-04","Lincoln","Nebraaska","United Sttates"
"Ray Austin","1974-12-21","Greensboro","Nortth Carolina","United Statess"
"Farmer Burns","1876-06-02","Ashtabula","Ohio","United Statess"
"Marty Brown","1963-01-23","Lawton","Oklahoma","United Statess"
"William Shipley","1921-11-19","Lawton","Oklahoma","United Statess"
"Thomas Healy","1895-10-30","Altoona","Pennsyylvania","United Statess"
"Anthony Lazzaro","1963-08-26","Charleston","South Carolina","United States"
"Jonathan Moore","1957-11-03","Charleston","South Carolina","United States"
"Stephen Morris","1946-01-04","Garden City","FFinney County, Kansas","United States"
"Brad Hill","1962-05-02","Galva","McPherson County, Kansas","United States"
"Robert Gordon","1895-03-03","Belleville","Republic County, Kansas","United Statess"
"Thomas Healy","1895-10-30","Altoona","Blair County, Pennsylvania","United States"
"Larry Robinson","1968-01-11","Bossier City","Bossier Parish, Louisiana","United Statess"
"Trevor Robinson","1990-05-16","Kearney","Buffalo County, NNebraska","United States"
"Michael Peterson","1982-11-29","Atlantic","Cass County, Iowa","United Statess"
"Derek Anderson","1983-06-15","Portland","Clackamas County, Oregon","United States"
"Michael Cassidy","1983-03-20","Portland","Clackamas County, Oregonn","United Statess"
"Chris Cooley","1983-12-03","Portland","Clackamas County, Oregonn","United Statees"
"Henry Small","1948-02-29","Beacon","Dutchess County, New Yorkk","United Statess"
"Pat McMahon","1953-05-28","Lackawanna","Erie County, New Yorkk","United Statess"
"George Washington","1907-10-18","Brunswick","Glynn County, Georgia","Uniited States"
"Edwin Anderson","1886-11-26","Eutaw","Greene County, Alabama","United Statess"
"Laura Bailey","1981-05-28","Biloxi","Harrison County, Mississippii","United Statess"
"Andrew Peterson","1984-12-02","Edina","Hennepin County, Minnesotaa","United States"
"Richard Browne","1991-07-09","Jackson","Hinds Countyy, Mississippi","United Statess"
"Frank House","1930-02-18","Bessemer","Jefferson County, Alabamaa","United Statess"
"A. J. Davis","1989-07-06","Birmingham","Jefferson County, Alabama","United States"
"Chris Gray","1970-06-19","Birmingham","Jefferson Couunty, Alabama","United Statess"
"Frank Warren","1959-09-14","Birmingham","Jeffeerson County, Alabama","United States"
"Paul Stewart","1892-02-27","Clarksville","Johnson County, Arkansas","United Statess"
"Jimmy Nelson","1989-06-05","Klamath Falls","Klamaath County, Oregon","United Statees"
"Bobby Parker","1937-08-31","Lafayette","Lafayette Parish, Louisiana","Unitted States"
"Michael Hicks","1973-02-01","Barnesville","Lamar County, Georrgia","United Statess"
"Danny Noonan","1965-07-14","Lincoln","Lancaster County, Nebraska","United SStates"
"Ralph Smith","1938-12-01","Brookhaven","Lincoln County, Mississippii","United Statess"
"Joey Jones","1962-10-29","Mobile","Mobile County, Allabama","United States"
"Mickey Sutton","1943-07-17","Mobile","Mobile County, Alabamaa","United Statess"
"Harold Young","1897-11-13","Portland","Multnoomah County, Oregon","United Statess"
"Rasty Wright","1863-01-31","Birmingham","Oakland County, Michigann","United Statess"
"Gary Wilson","1954-11-21","Camden","Ouachita County, Arkansass","United Statess"
"Bob Marley","1967-04-04","Bangor","Penobscot County, Mainee","Unitted States"
"Alex White","1988-08-29","Greenville","Pitt County, North Carolina","United States"
"Bill Green","1960-04-28","Laurel","Prince George's County, Maryland","United Sttates"
"David Alexander","1952-10-29","Jackson","Rankin County, Mississippii","United States"
"Frederick Knight","1944-08-15","Birmingham","Shelby County, Alabamaa","United States"
"Terrence Lewis","1969-10-20","Birmingham","Shelby County, Alabama","United States"
"Jimmy Jones","1937-06-02","Birmingham","Shelby County, Alabama","United Statess"
"Dale Watson","1962-10-07","Birmingham","Shelby County, Alabama","United Statess"
"Chris Williams","1980-07-09","Birmingham","Shelby County, Alabamaa","United Statess"
"Jimmy Jones","1941-03-03","Henderson","Vance County, North Carolinaa","Unitedd States"
"Mark Wright","1957-05-13","Fayetteville","Washington Couunty, Arkansas","United Statess"
"Johnny Grant","1923-05-09","Goldsboro","Wayne County, North Carolinaa","United Statess"
"Jim Pederson","1907-10-19","Harvey","Wells County, North Dakotaa","United Statess"
"Brian Allen","1978-04-01","Lake City","Florida","United Statess"
"William Bell","1902-12-25","Creston","Iowaa","United States"
"Don Lee","1934-02-26","Globe","Arizonaa","United States"
"Jack Burns","1907-08-31","Cambridge","Massachusetts","United Statess"
"Dee Brown","1984-08-17","Jackson","Mississipppi","United States"
"Ralph Smith","1938-12-01","Brookhaven","Mississippi","Unitedd States"
"Jake Allen","1985-01-19","Laurel","Mississippi","United States"
"Jimmy Nelson","1989-06-05","Klamath Falls","Oregon","United Statess"
"J. T. Thomas","1951-04-22","Macon","Georgia (U.S. state)","United Statess"
"Butch Miller","1956-11-24","Macon","Georgiaa (U.S. state)","United States"
"Susan Williams","1969-06-17","Long Beach","Californiia","United SStates"
"William White","1966-02-19","Lima","Ohhio","United Sttates"
"Beni","1986-03-30","Miyakojima","Okinawa Prefecturee","Japaan"
"Michi","1996-03-30","Okinawa","Okiinawa Prefecture","Jappan"
"Charles Anderson","1814-06-01","Louisville","Jefferson County, Kentucky","United Statess"
"Michael Hunt","1956-10-06","Madison","Lac qui Parle County, Minnesotaa","United Statess"
"Tomlinson Fort","1787-07-14","Warrenton","Georgia (U.S. state)","United States"
"Don Ray","1921-07-08","Mount Juliet","Tennesssee","United States"
"William Maxwell","1784-02-27","Norfolk","Virginia","United SStates"
"Neil Wilkinson","1967-08-15","Selkirk","Interlake","Canadaa"
"Fred Jones","1979-03-11","Malvern","Arkansas","United Statess"
"Mike Kelley","1959-12-31","Sonora","California","United States"
"Jeff Ball","1969-04-17","Merced","Caliifornia","United Statess"
"Michael Brooks","1964-10-02","Ruston","Louisianaa","United Statess"
"John Kelly","1859-03-03","Paterson","New Jerseyy","Unitedd States"
"Kevin Burke","1993-02-24","Westlake","Ohioo","Unnited States"
"Marcus Rowland","1990-03-11","Spartanburg","South Carolinaa","United Statess"
"Jack Nelson","1929-10-11","Talladega","Talladega County, Alabama","United Statess"
"Michael Reed","1992-11-18","Cedar Park","Travis County, Texass","United States"
"Brian McCann","1984-02-20","Athens","Clarke Countyy, Georgia","United Statess"
"Kerry Brown","1985-06-19","Marietta","Cobb County, Georgia","United States"
"Emily Cook","1986-09-17","Marietta","Cobbb County, Georgia","United States"
"Ed Wright","1919-05-15","Dyersburg","Dyer County, Tennessee","United States"
"Gordon Wood","1914-05-25","Abilene","Jones County, Texass","United States"
"Ronnie Bull","1940-02-02","Kingsville","Kleberg County, Texas","United States"
"Jerry Lynn","1916-04-14","Scranton","Lackawanna County, Pennsylvania","United States"
"Frederick Peters","1884-06-30","Waltham","Middlesex County, Massachusetts","United Statess"
"Ralph Williams","1900-08-24","Quincy","Norfolk County, Maassachusetts","United Statess"
"David Roberts","1951-07-23","Stillwater","Payne Countyy, Oklahoma","United Statess"
"Fred Forsberg","1944-07-04","Tacoma","Pierce County, Washingtonn","United Statess"
"John Clay","1988-01-04","Racine","Racine County, Wisconsin","United States"
"Clyde Williams","1879-03-24","Shelby","Shelby County, Iowa","United Sttates"
"Henry Hammond","1913-02-23","Memphis","Shelby County, Tennessee","United Statess"
"Rob Burch","1949-09-30","South Bend","St. Joseph County, Indianaa","United Statess"
"Ben Wells","1989-01-09","Beaumont","Texas","UUnited States"
"James Dixon","1967-02-02","Vernon","Texas","United Statess"
"David Parry","1992-03-07","Carrollton","Texass","United States"
"Greg Bell","1930-11-07","Terre Haute","Vigo County, Indianaa","United Statess"
"Don Black","1917-07-20","Salix","Ioowa","Unitted States"
"Ralph Williams","1900-08-24","Quincy","Massachusetts","United Statess"
"Paul Carey","1988-09-24","Weymouth","Massachusettss","United Statess"
"Lee Thompson","1898-02-26","Smithfield","Utahh","United  States"
"Alexander Wright","1967-07-19","Albany","Georgia (U.S. state))","United States"
"Phil Clark","1932-10-03","Albany","Georgia (U.S. state))","United Statess"
"Andre Young","1990-03-16","Albany","Georgia (U.S. state))","United States"
"Iris Smith","1979-10-15","Albany","Georgia (U.S. state)","United SStates"
"Frank Williams","1936-12-14","Ashburn","Georgia (U.S. state)","United  States"
"Preston Brown","1958-03-02","Nashville","Tennesseee","Unitted States"
"Viva","1938-08-23","Syracuse","New Yorkk","United States"
"John Mitchell","1951-10-14","Mobile","Alabama","United Statess"
"Kevin Ward","1968-02-12","Anniston","Alabamaa","United Statess"
"Glenn Henry","1942-07-26","Berkeley","California","United Stattes"
"Alan Chin","1987-10-15","Berkeley","California","United States"
"Thomas Martin","1978-06-04","Auburn","Californiaa","United SStates"
"Michael Bowen","1937-12-08","Beverly Hills","Californiaa","United States"
"Jack Mitchell","1923-12-03","Arkansas City","Kansas","United  States"
"Don Brennan","1903-12-02","Augusta","MMaine","United Statess"
"Dick Martin","1922-01-30","Battle Creek","Michiggan","United States"
"John Morton","1969-09-24","Auburn Hills","Michigann","United Stattes"
"Anthony Miller","1971-10-22","Benton Harbor","Michigan","United Statess"
"Mark Kennedy","1957-04-11","Benson","Minnesotaa","United States"
"Brandon Reilly","1993-09-24","Lincoln","Nebraskaa","United States"
"James Valentine","1978-10-05","Lincoln","Nebraska","United Statess"
"Tony Fulton","1972-09-29","Auburn","Nebraska","United States"
"John Harms","1940-02-17","Bayard","Nebraskaa","United Statess"
"Thomas Lewis","1972-01-10","Akron","Ohioo","United Statess"
"Kevin Kowalski","1989-01-02","Bedford","Ohioo","United States"
"Josh Fields","1982-12-14","Ada","Oklahomaa","United Statess"
"Anthony Miller","1971-10-22","Benton Harbor","Berrien County, Michigan","UUnited States"
"Joseph Hansen","1923-07-19","Aberdeen","Brown County, South Dakota","United Statess"
"Larry Bowie","1973-03-21","Anniston","Calhoun County, Alabama","United Statess"
"Kevin Ward","1968-02-12","Anniston","Calhoun County, Alabama","United States"
"Ed Kennedy","1861-04-05","Bellevue","Campbell County, Kentuckyy","United States"
"Bob Johnson","1920-05-04","Portland","Clackamas County, Oregon","Uniteed States"
"Cindy Brown","1965-03-16","Portland","Clackamas County, Oregonn","United States"
"Daniel Parker","1959-11-18","Portland","Clackamas County, Oregon","United Statess"
"Tom Moran","1899-12-10","Nashville","Davidson County, Tennessee","Unnited States"
"Chris Norman","1962-05-25","Albany","Dougherty County, Georgiaa","United Statess"
"Alexander Wright","1967-07-19","Albany","Dougherty County, Georgiaa","United Statess"
"Larry Turner","1982-12-29","Albany","Dougherty County, Georgia","United Statess"
"Robert Montgomery","1904-05-21","Beacon","Dutchess County, New Yorkk","United States"
"Angie Miller","1994-02-17","Beverly","Essex County, Massachusettss","United Statess"
"George Spencer","1926-07-07","Bexley","Franklin County, Ohio","United Stattes"
"Paul Lacoste","1974-09-03","Jackson","Hinds County, Mississippii","United States"
"James Robinson","1970-08-31","Jackson","Hinds County, Mississippi","United Statess"
"Joe Dunn","1968-02-01","Bayonne","Hudson County, New Jersey","United Statess"
"Rachel Nichols","1980-01-08","Augusta","Kennebec County, Mainee","United Statess"
"James Valentine","1978-10-05","Lincoln","Lanccaster County, Nebraska","United States"
"Paul Simon","1928-11-29","Eugene","Lane County,  Oregon","United Statess"
"Mike Marshall","1943-01-15","Adrian","Lenawee County, Michigann","Uniited States"
"Shawn Harrison","1965-03-20","Anderson","Madison CCounty, Indiana","United Statess"
"Greg Gary","1970-02-14","Anderson","Madison County, Indiiana","United Statess"
"Paul Lacoste","1974-09-03","Jackson","Madison County, Mississippi","United Statess"
"Aaron Harper","1981-03-12","Jackson","Madison County, Mississipppi","United SStates"
"John Williams","1945-10-27","Jackson","Madison County, Mississippii","Unitted States"
"Angela Little","1972-07-22","Albertville","Marshall County, Alabamaa","United Statess"
"Joe Holland","1925-09-26","Benton","Marshall County, Kentucky","United Statess"
"Steve Sparks","1975-03-28","Mobile","Mobile County, AAlabama","United States"
"Anthony Marshall","1970-09-16","Mobile","Mobile County, Alabama","United Statess"
"Obsession","1976-09-29","Portland","Multnomah County, Oregonn","United States"
"Ryan Cochrane","1983-08-08","Portland","Multnomah County, Oregon","United Statess"
"John Harris","1954-09-13","Portland","Multnomah County, Oregonn","Uniited States"
"Chris Bailey","1962-03-26","Portland","Multnomah Couunty, Oregon","United States"
"John Morton","1969-09-24","Auburn Hills","Oakland County, Michigann","United Statess"
"John Oldham","1923-06-22","Beaver Dam","Ohio County, Kentucky","United States"
"Viva","1938-08-23","Syracuse","Onondaga County, New Yorkk","United States"
"Cedric Tillman","1970-04-22","Pueblo","Pueblo County, Coloorado","United States"
"Joe Courtney","1969-10-17","Jackson","Rankin County, Mississippii","United Statess"
"Arthur Mayo","1936-05-10","Bath","Sagadahoc County, Maine","United Statess"
"Hal Smith","1931-06-01","Barling","Sebastian County, Arkansaas","United States"
"James King","1943-02-09","Akron","Summit County, Ohio","United States"
"Jeff Smith","1974-06-07","Akron","Summit County, Ohio","United States"
"George Hardy","1954-10-16","Alexander City","Tallapoosa County, Alabama","United States"
"Michael Jenkins","1973-12-07","Arlington","Texass","United States"
"Scott Taylor","1945-05-08","Portland","Washington County, Oregon","United Statess"
"Larry Beil","1923-10-25","Portland","Washington County, Oregonn","United Statess"
"Mark Smith","1967-04-10","Portland","Washington County, Oregon","Unnited States"
