"name","birthDate","birthPlace","region","country"
"Bob Beattiee","1933-01-24","Manchesterr","Hillsborough County, New Hampshire","United States"
"James Fergussonn","1949-04-27","Kokomoo","Howard County, Indianaa","United States"
"Jackkie Brown","1943-05-31","Holldenville","Hughes County,  Oklahoma","United States"
"Richard Jordan","1974-12-01","Holdenviille","Hughes County, Oklahoma","United States"
"John Lambert","1746-02-24","Lambertvillee","Hunterdon County, New Jerseyy","United States"
"Michael Williamms","1952-12-17","Louuisville","Jefferson  County, Kentucky","United States"
"Dean Wells","1970-07-20","Louisville","Jefferson County, Kentucky","United States"
"Jimmy Elliss","1940-02-24","Louisvillee","Jefferson County, Kentuckyy","United States"
"Todd Howard","1970-09-10","Louisvillee","Jefferson County, Kentuckyy","United States"
"Chris Seelbachhh","1979-11-14","Louisville","Jefferson County, Kentucky","United States"
"Joohn Potter","1990-01-24","Kalamazooo","Kalamazoo County, Michigan","United States"
"Jimmy Smith","1960-09-25","Kankakee","Kankakee County, Illinois","United States"
"Dalee Williams","1855-10-06","Ludloww","Kenton County, Kentucky","United States"
"Raandy Brownn","1943-08-29","Leesburg","Lake County, Floridaa","United States"
"JJames Ramseyy","1864-04-04","Imlay City","Lapeer County, Michigan","United States"
"Marcus Brown","1987-01-27","Mariannaa","Lee County, Arkansas","United States"
"James PPattersonn","1977-10-07","HHuntsville","Limestone County, Alabama","United States"
"Ron Cooperr","1962-02-11","Huntsvillee","Limestone County, Alabamaa","United States"
"Mick Jenkinsss","1991-04-16","Huntsville","Madison County, Alabamaa","United States"
"Roy Rogers","1973-08-19","Liinden","Marengo County, Alabamaa","United States"
"Sean Riichaardson","1990-01-20","Lindenn","Marengo County, Alabamaa","United States"
"Jimmy Johhnsson","1928-11-25","Hoolly Springs","Marshall County, Mississippi","United States"
"Joe Brravvo","1971-09-10","Long Branch","Monmouth County, New Jerseyy","United States"
"David Robinson","1965-08-06","Key Westt","Monroe County, Floridaa","United States"
"Jack Mitchelll","1925-09-13","Key West","Monroe County, Floridaa","United States"
"William Mooree","1985-05-18","Hayti","Pemiscot County, Missourii","United States"
"Bill Blairr","1942-05-17","Hazarrd","Perry County, Kentuckyy","United States"
"Mary Lambertt","1951-10-13","Helena","Phillips County, Arkansas","United States"
"RRobert Hanson","1946-08-18","HHills","Rock County, Minnesota","United States"
"Jonathan Johnson","1974-07-16","LaGrange","Troup County, Georgia","United States"
"Jason Brownnn","1983-05-05","HHenderson","Vance County, North Carolinaa","United States"
"Tim Callahann","1895-03-29","Lawrence","Massachusettss","United States"
"Jossh Smithh","1987-08-07","Margatee","FFlorida","United States"
"Cliffford Daviss","1897-11-18","Hazlehurstt","Mississippi","United States"
"Jimmy Stewart","1970-01-24","Huntington","Wayne County, West Virginia","United States"
"Louis Phillipss","1942-06-15","Lowelll","Massachusettss","United States"
"John Brownn","1990-04-03","Homesteadd","Miami-Dade County, Floridaa","United States"
"George C. Leee","1936-11-23","Highland Parkk","Wayne County, Michigann","United States"
"John Millerr","1934-02-01","Lowelll","Massachusettss","United States"
"LLinda LLawson","1964-06-29","Hammondd","Inndiana","United States"
"George Hoodd","1794-08-28","Lynn","Massachusettss","United States"
"Jim Walkup","1909-12-14","Havana","Yell County, Arkansass","United States"
"AAlexandder Grant","1853-09-26","Lawrence","Massachusettss","United States"
"Marrk Hall","1969-09-14","McDonough","Georgia (U.S. state))","United States"
"Eddward Balll","1959-10-08","Savannahh","Georgiaa (U.S. state)","United States"
"Lee Blairrr","1903-10-10","Savannah","Georgia (U.S. state)","United States"
"Chris Bell","1951-01-12","Memphiis","Tennessee","United States"
"David Parkerr","1969-09-09","Memphhis","Tennnessee","United States"
"Andy Cookk","1967-08-30","Memphis","Tennessee","United States"
"Glenn  Davis","1973-10-19","Norfollk","Virginiaa","United States"
"Joohn Hicks","1989-08-31","Richmondd","Virginia","United States"
"Brett Butllerr","1958-01-30","Moontgomery","Alabamma","United States"
"Chris Dickersonn","1939-08-25","Montgomery","Alabama","United States"
"James Jooseph","1967-10-28","Phenix Cityy","Alabamma","United States"
"Rick Jamees","1947-10-11","Sheffield","Allabama","United States"
"DDave Leee","1942-03-31","Modestoo","Californnia","United States"
"Stephen Dunnn","1894-12-26","Modesto","Californiaa","United States"
"Paul McDonalddd","1958-02-23","Montebelloo","Californiaa","United States"
"Erric Anderson","1972-12-14","Newport Beachh","Californiaa","United States"
"Robert Jordann","1986-01-29","Oaakland","California","United States"
"Steve Daavis","1953-12-30","Oaklandd","California","United States"
"Brian Martinn","1974-01-19","Palo Altoo","California","United States"
"Robbert Mercerr","1946-07-11","San Jose","California","United States"
"Colin Longgg","1989-06-19","Santa Ana","Californiaa","United States"
"James RReynoldss","1946-08-10","Oskaloosaa","Kansass","United States"
"Seth Morrisonn","1973-11-30","Murray","Kentuckyy","United States"
"John Dolannn","1867-09-12","Neewport","Kenttucky","United States"
"Casey Jonesss","1915-06-14","Princeton","Kentucky","United States"
"Kyle Williiams","1983-06-10","Ruston","Louiisiana","United States"
"Curtis Adamsss","1962-04-30","Muskegonn","Michigan","United States"
"Guyy Sparrow","1932-11-02","Pontiacc","Michigan","United States"
"Percy Heaath","1884-01-30","Perry","Missourii","United States"
"Keithh Jones","1966-03-20","Rock Hilll","Missouri","United States"
"Harrry Smmith","1918-08-26","Russellvillle","Missourii","United States"
"Robert Harris","1830-07-29","Portsmoouth","New Hampshire","United States"
"Brandon Rogers","1982-02-27","Rochester","New Hampshire","United States"
"Erric Williams","1972-07-17","Newarkk","New Jerseyy","United States"
"Anthony Youngg","1900-04-07","Newark","New Jersey","United States"
"Pete Shhaww","1954-08-25","NNewark","New Jerseyy","United States"
"Allex Vincentt","1981-04-29","NNewark","New Jersey","United States"
"Geoffrey Lewis","1935-07-31","Plainfieldd","New Jersey","United States"
"Oscar Acossta","1957-03-21","Portaless","New Mexiico","United States"
"George Bradshawww","1924-09-12","Salisbury","North Carolina","United States"
"Bob Allen","1867-07-10","Marionn","Ohio","United States"
"Adam Steveens","1978-07-22","Portsmouth","Ohioo","United States"
"Tyler Greenn","1970-02-18","Springfieldd","Ohio","United States"
"Scott Peterss","1958-06-17","Springfieldd","Ohioo","United States"
"MMichhael Wilson","1914-07-01","McAlester","Oklahoma","United States"
"Paul Gordonn","1963-10-19","Newportt","Rhode Island","United States"
"Christian Thompsonn","1990-06-14","Melbourne","Brevardd County, Florida","United States"
"Tom Cheneyy","1934-10-14","Morgann","Calhoun County, Georgiaa","United States"
"Freed Kellerr","1965-10-23","Pagee","Coconino County, Arizona","United States"
"Sollee","1977-09-25","Portland","Cumberland County, Mainee","United States"
"Arthur Walshhh","1896-02-26","Newarkk","Essex Coounty, New Jersey","United States"
"Pete Shawww","1954-08-25","Newark","Essex County, New Jersey","United States"
"Reedmann","1970-04-17","Newarkk","Essex County,, New Jersey","United States"
"AAlex Vincentt","1981-04-29","Newark","Essex County, New Jersey","United States"
"Grreg  Davis","1965-10-29","Rome","Floyd County, Georgia","United States"
"John MacLeoddd","1937-10-03","Neww Albany","Floyd County, Indianaa","United States"
"Dan Mahoney","1864-03-20","Springffield","Hampden County, Massachusetts","United States"
"Bob Cllemmens","1933-08-03","Scottsboroo","Jackson County, Alabamaa","United States"
"Aaaron Jonnes","1993-07-26","Pascagoula","Jackson County, Mississippii","United States"
"Andrrew EEvans","1991-01-25","Portagee","Kalamazoo County, Michigan","United States"
"Danny Clarkkk","1894-01-18","Meriddian","Lauderdale County, Mississippi","United States"
"Paaul Davis","1948-04-21","Meridian","Lauderdale County, Mississippi","United States"
"Alejandro Villanuevaa","1988-09-22","Meriddian","Lauderdale County, Mississippii","United States"
"Keen  Johnson","1951-01-05","Scottsdalee","Maricopa County, Arizona","United States"
"Michael Gavin","1986-03-30","Scottsdalee","Maricopa County, Arizonaa","United States"
"Daniel WWebb","1989-08-18","Paduccah","McCracken County, Kentuckyy","United States"
"Roon Jacobss","1942-12-27","Marionn","McDowell County, North Carolina","United States"
"John Bucckleyy","1870-03-20","Marlborough","Middlesex County, Massachusetts","United States"
"Gaarrett Whitley","1997-03-13","Mellrose","Middleseex County, Massachusetts","United States"
"Steve Rogerss","1968-07-30","Montgomery","Montgomery Countyy, Alabama","United States"
"JJames Evans","1950-10-13","Newton","Newton County, Mississippii","United States"
"Bradyy Smithh","1973-06-05","Royal Oak","Oakland County, Michigann","United States"
"James Harriss","1947-07-20","Monroe","Ouachita Parish, Louisianaa","United States"
"Mark Browwn","1980-05-19","Patersonn","Passaic County, New Jerseyy","United States"
"Geoorge Middletonn","1880-10-27","Patersonn","Passaic County, New Jerseyy","United States"
"Tim Mooore","1887-12-09","Rock Islandd","Rock Island County, Illinois","United States"
"Bill Evanss","1893-02-10","Reidsvillle","Rockingham County, North Carolinaa","United States"
"James Thomas","1980-11-22","Schenectady","Schenectady County, New Yorkk","United States"
"BBarry Joness","1963-02-15","Richmond","Wayne County, Indiana","United States"
"Joe Martinnn","1911-07-28","Seymourr","Webster County, Missourii","United States"
"Charles McBurneyy","1957-06-06","Orlandoo","Floridaa","United States"
"Tom Dixon","1955-04-23","Orlando","Florida","United States"
"Jason Miller","1982-07-20","Sarasotaa","Floridaa","United States"
"Jim AArnoldd","1950-12-02","Michigan Cityy","Indiana","United States"
"Danny Clarkk","1894-01-18","Meridiann","Mississippi","United States"
"David Nelson","1941-08-06","Penddleton","Orregon","United States"
"Bob Gallagherr","1948-07-07","Newton","Massachusettss","United States"
"Chad Kesslerrr","1975-06-24","Orlandoo","Orange County, Florida","United States"
"Charlie Baarnettt","1988-02-04","Sarasota","Sarasota County,, Florida","United States"
"Glenn Hubbarddd","1958-09-04","Orlandoo","Orange County, Floridaa","United States"
"Jason Thompson","1971-06-13","Orlandoo","Orange County, Floridaa","United States"
"Adrian Brownnn","1974-02-07","McCombb","Mississippii","United States"
"Bill Lewiss","1904-10-15","Rippley","Tennesseee","United States"
"Charles Daavis","1964-11-14","Elizabethtonn","Tennnessee","United States"
"John KKirbyy","1908-12-31","Winchesterr","Virginia","United States"
"David Carpennter","1985-07-15","Fairmontt","West Virgginia","United States"
"Gene WWashingtonn","1947-01-14","Tuscaloosaa","Alabamaa","United States"
"Angela Johnsonn","1961-06-18","Tuskegee","Allabama","United States"
"Waayne Jacksonn","1941-11-24","West Memphis","Arkansass","United States"
"David Collinss","1969-10-12","Thousand Oakss","Californiaa","United States"
"Jack Barryy","1887-04-26","Meriden","Connnecticut","United States"
"Asa Smithh","1829-10-23","Norwalk","Connecticut","United States"
"Marrk Parkinson","1957-06-24","Wichitta","Kannsas","United States"
"Maurice Evanss","1978-11-08","Wichitta","Kansaas","United States"
"Richard Caarey","1929-01-07","Waterville","Mainee","United States"
"Charles Faulkner","1952-01-12","St. Claiir Shores","Michigann","United States"
"Michael Bauerr","1980-08-14","Hastings","Minnesota","United States"
"John Walshh","1960-11-03","Buttte","Montanaa","United States"
"George Addams","1949-05-15","Kings Mountain","North Carolina","United States"
"Paul Seymourr","1928-01-30","Toledo","Ohio","United States"
"Phil Campbellll","1972-11-21","Toledo","Ohioo","United States"
"Bob Bailey","1913-06-13","Toledo","Ohioo","United States"
"Larry Smithhh","1939-09-12","Van Wertt","Ohiio","United States"
"Johnn Walsh","1879-03-25","Wilkes-Barre","Pennsylvania","United States"
"Robert Thomsonn","1982-01-28","BBethlehem","Pennsylvvania","United States"
"Bob Allenn","1945-10-14","Pottsvillee","Pennsylvaniaa","United States"
"Johhn Blakee","1960-08-01","Scranton","Pennsylvaniaa","United States"
"Daniel Wallaceee","1801-05-09","Laurenss","South Caroolina","United States"
"Arthur Brownn","1990-06-17","Wichiita","Sedgwick County, Kansass","United States"
"Richard Whiteee","1953-08-04","Oak RRidge","Anderson County, Tennessee","United States"
"Loorenzo Williams","1984-11-08","Killeenn","Bell County, Texas","United States"
"Bob Woodruffff","1916-03-14","Atheens","Clarke County, Georgia","United States"
"John Barrrow","1955-10-31","Athenss","Clarke County, Georgia","United States"
"Chris Warrenn","1981-01-19","Garland","Collin County, Texas","United States"
"Maria Schneiderr","1960-11-27","Windom","Cottonwood CCounty, Minnesota","United States"
"Gene Moooree","1909-08-26","Lancasterr","Dallas County, Texas","United States"
"Bill Harriss","1900-06-23","WWylie","Dallas County, Texass","United States"
"Josh Steewart","1992-10-22","Denton","Denton County, Teexas","United States"
"GGeoorge Ripley","1802-10-03","Greenfieldd","Franklin County, Massachusetts","United States"
"Scott Perryy","1891-04-17","Denison","Grayson County, Teexas","United States"
"Toom Whamm","1924-11-22","Grreenville","Greenville County, South Carolinaa","United States"
"Johhn Terry","1968-08-30","Greenwoodd","Greenwood County, South Carolinaa","United States"
"Jim Stewartt","1930-07-29","Middleton","Hardeman County, Tennesseee","United States"
"Jeff Montgomery","1962-01-07","Wellstonn","Jackson County, Ohioo","United States"
"Dick Campbell","1903-06-27","Beaumont","Jefferson County, Texass","United States"
"Tony Brownn","1995-07-13","Beaumontt","Jefferson County, Texas","United States"
"PPhil Harriss","1956-12-19","Bothell","King County, Washingtonn","United States"
"Jasson Ellis","1982-12-15","Kent","King County, Washington","United States"
"Cecil Smiithh","1904-02-14","Llanoo","Llano County, Texass","United States"
"Curtis Johnsonn","1948-06-22","Toledo","Lucas County, Ohio","United States"
"Ed  Smith","1969-06-05","Trentoon","Mercer County, New Jersey","United States"
"Ernest Jones","1971-04-01","Utica","Oneida Coounty, New York","United States"
"Jason Johnsonn","1979-12-07","Tacoma","Pierce County, Washington","United States"
"Glen Edwardsss","1947-07-31","St. Petersburg","Pinellas County, Floridaa","United States"
"Brian Williiamss","1979-07-02","Hiigh Point","Randolph County, Noorth Carolina","United States"
"Bob Allen","1937-10-23","Tatumm","Rusk County, Texas","United States"
"Chris BBelll","1959-11-23","Abilene","Taylor  County, Texas","United States"
"Chuck Harrison","1941-04-25","Abilene","Texas","United States"
"James Brown","1975-05-17","Beaumont","Texas","United States"
"Roland Gutierrezz","1975-04-29","Corpus Christii","Texas","United States"
"Eddie Jacksonnn","1980-12-19","Pllano","TTexas","United States"
"Ray Buutler","1956-06-28","Victoriaa","Texxas","United States"
